title,genre,price,star_rating,stock_availability,book_image,last_updated_at_UTC
The Demonists (Demonist #1),Fantasy,52.11,Two,In stock,https://books.toscrape.com/media/cache/1a/d2/1ad2a260776198051f4d1849be347cc6.jpg,07-Jun-2022 14:25:47
The Beast (Black Dagger Brotherhood #14),Fantasy,46.08,Five,In stock,https://books.toscrape.com/media/cache/1b/3f/1b3f5057f9e7f7cb81a8c10b58024145.jpg,07-Jun-2022 14:25:47
Paper and Fire (The Great Library #2),Fantasy,49.45,Five,In stock,https://books.toscrape.com/media/cache/a7/04/a704d4248b21c0cdd8038c1b8345ed17.jpg,07-Jun-2022 14:25:47
Harry Potter and the Order of the Phoenix (Harry Potter #5),Fantasy,31.63,Four,In stock,https://books.toscrape.com/media/cache/96/11/9611147982037cd7d79483452938c10f.jpg,07-Jun-2022 14:25:47
Harry Potter and the Half-Blood Prince (Harry Potter #6),Fantasy,48.75,Five,In stock,https://books.toscrape.com/media/cache/c8/24/c8248518fb59de3a798a4b5baae949b5.jpg,07-Jun-2022 14:25:47
Harry Potter and the Chamber of Secrets (Harry Potter #2),Fantasy,14.74,One,In stock,https://books.toscrape.com/media/cache/fc/08/fc08dcfc1ae86bbd5bc0bca74c9b6d3d.jpg,07-Jun-2022 14:25:47
The Rose & the Dagger (The Wrath and the Dawn #2),Fantasy,58.64,Four,In stock,https://books.toscrape.com/media/cache/57/9c/579cd2ca789c8a796a1864d08ee8d686.jpg,07-Jun-2022 14:25:47
Soldier (Talon #3),Fantasy,24.72,Two,In stock,https://books.toscrape.com/media/cache/7b/96/7b96f6e11b388ee800c7fd17fe479444.jpg,07-Jun-2022 14:25:47
Midnight Riot (Peter Grant/ Rivers of London - books #1),Fantasy,55.46,Two,In stock,https://books.toscrape.com/media/cache/e6/57/e6574a313ad7e6adf97a1d71318f9a7f.jpg,07-Jun-2022 14:25:47
Heir to the Sky,Fantasy,44.07,Four,In stock,https://books.toscrape.com/media/cache/6d/b1/6db1568e09d10652593638a5f85e7202.jpg,07-Jun-2022 14:25:47
Eragon (The Inheritance Cycle #1),Fantasy,43.87,Three,In stock,https://books.toscrape.com/media/cache/2d/62/2d625f26cb3bbeef851221f125b81daf.jpg,07-Jun-2022 14:25:47
Darkfever (Fever #1),Fantasy,56.02,One,In stock,https://books.toscrape.com/media/cache/af/08/af08d08c90b4df63ca5a2819a754da18.jpg,07-Jun-2022 14:25:47
Ash,Fantasy,22.06,Four,In stock,https://books.toscrape.com/media/cache/d7/f0/d7f00033bda3779b2fd017e32e7c800c.jpg,07-Jun-2022 14:25:47
A Storm of Swords (A Song of Ice and Fire #3),Fantasy,31.22,Two,In stock,https://books.toscrape.com/media/cache/39/83/3983449f17095ed15a4878d6bc8114c9.jpg,07-Jun-2022 14:25:47
Vampire Girl (Vampire Girl #1),Fantasy,53.82,Two,In stock,https://books.toscrape.com/media/cache/ea/55/ea5547a00ad163902faba6929369bc77.jpg,07-Jun-2022 14:25:49
The Silent Twin (Detective Jennifer Knight #3),Fantasy,36.25,Three,In stock,https://books.toscrape.com/media/cache/a0/7b/a07b53e1708f9055145aa1ec3af8608d.jpg,07-Jun-2022 14:25:49
The Mirror & the Maze (The Wrath and the Dawn #1.5),Fantasy,29.38,One,In stock,https://books.toscrape.com/media/cache/84/a8/84a85a5ecca2bdc17e219241938ebdba.jpg,07-Jun-2022 14:25:49
Sister Sable (The Mad Queen #1),Fantasy,13.33,Three,In stock,https://books.toscrape.com/media/cache/2c/89/2c89c4c5528ab4b9101701437953df75.jpg,07-Jun-2022 14:25:49
Shadow Rites (Jane Yellowrock #10),Fantasy,21.72,Four,In stock,https://books.toscrape.com/media/cache/7a/0d/7a0d52ec06a57c117c0b99c7980756e7.jpg,07-Jun-2022 14:25:49
Origins (Alphas 0.5),Fantasy,28.99,One,In stock,https://books.toscrape.com/media/cache/12/9b/129b70d7b45d78a26459e7445e0e13e2.jpg,07-Jun-2022 14:25:49
One Second (Seven #7),Fantasy,52.94,Two,In stock,https://books.toscrape.com/media/cache/3f/f3/3ff3f7a0f3c949bb7adbe5f7fe80b9ab.jpg,07-Jun-2022 14:25:49
Myriad (Prentor #1),Fantasy,58.75,Four,In stock,https://books.toscrape.com/media/cache/6b/fa/6bfae8a489ff53f50467705c1e6fff19.jpg,07-Jun-2022 14:25:49
Without Borders (Wanderlove #1),New Adult,45.07,Two,In stock,https://books.toscrape.com/media/cache/24/e2/24e2f5c9d325c4004d8190c054da86dd.jpg,07-Jun-2022 14:25:50
The Mistake (Off-Campus #2),New Adult,43.29,Three,In stock,https://books.toscrape.com/media/cache/a5/43/a543b100a8c1861c1bf5374ca6b576fe.jpg,07-Jun-2022 14:25:50
The Matchmaker's Playbook (Wingmen Inc. #1),New Adult,55.85,One,In stock,https://books.toscrape.com/media/cache/84/ac/84acb0606c96e55dc729a9d6572a08fb.jpg,07-Jun-2022 14:25:50
The Hook Up (Game On #1),New Adult,36.29,Five,In stock,https://books.toscrape.com/media/cache/38/f1/38f1543cd2d51c2728678f5ecc128958.jpg,07-Jun-2022 14:25:50
Shameless,New Adult,58.35,Three,In stock,https://books.toscrape.com/media/cache/a2/19/a2198abf12e3287f84997b35f4e1050e.jpg,07-Jun-2022 14:25:50
Off Sides (Off #1),New Adult,39.45,Five,In stock,https://books.toscrape.com/media/cache/03/ed/03ed67ea504353b91b035151d8e80db2.jpg,07-Jun-2022 14:25:50
The Requiem Red,Young Adult,22.65,One,In stock,https://books.toscrape.com/media/cache/68/33/68339b4c9bc034267e1da611ab3b34f8.jpg,07-Jun-2022 14:25:51
Set Me Free,Young Adult,17.46,Five,In stock,https://books.toscrape.com/media/cache/5b/88/5b88c52633f53cacf162c15f4f823153.jpg,07-Jun-2022 14:25:51
The Natural History of Us (The Fine Art of Pretending #2),Young Adult,45.22,Three,In stock,https://books.toscrape.com/media/cache/5d/7f/5d7f496cdf5e5962a73ecdcc1505c1d5.jpg,07-Jun-2022 14:25:51
Obsidian (Lux #1),Young Adult,14.86,Two,In stock,https://books.toscrape.com/media/cache/fc/72/fc72f158554b4b4164701e1dfa1153c7.jpg,07-Jun-2022 14:25:51
Burning,Young Adult,28.81,Three,In stock,https://books.toscrape.com/media/cache/26/95/269507c7bb35d2cec9b61a03d1c28e67.jpg,07-Jun-2022 14:25:51
A Fierce and Subtle Poison,Young Adult,28.13,Four,In stock,https://books.toscrape.com/media/cache/12/f1/12f1963957f27fa83d51f76b183ef490.jpg,07-Jun-2022 14:25:51
Scarlett Epstein Hates It Here,Young Adult,43.55,Five,In stock,https://books.toscrape.com/media/cache/0f/d3/0fd306891f8fd3196653022fd67d6c87.jpg,07-Jun-2022 14:25:51
"Nightingale, Sing",Young Adult,38.28,One,In stock,https://books.toscrape.com/media/cache/18/08/18086e581ad354aa65f945c2b5c51350.jpg,07-Jun-2022 14:25:51
Library of Souls (Miss Peregrine’s Peculiar Children #3),Young Adult,48.56,Five,In stock,https://books.toscrape.com/media/cache/f8/54/f85417465a73e33604624205ba8306cc.jpg,07-Jun-2022 14:25:51
Frostbite (Vampire Academy #2),Young Adult,29.99,Five,In stock,https://books.toscrape.com/media/cache/71/76/7176317f1915fa0658bb2fe400441207.jpg,07-Jun-2022 14:25:51
Wild Swans,Young Adult,14.36,Two,In stock,https://books.toscrape.com/media/cache/bb/72/bb723ad463531c602ad8bcb244253bf3.jpg,07-Jun-2022 14:25:51
Until Friday Night (The Field Party #1),Young Adult,46.31,Two,In stock,https://books.toscrape.com/media/cache/19/cf/19cf50aea5bf0e8f4bc016f3745b3dfe.jpg,07-Jun-2022 14:25:51
This Is Where It Ends,Young Adult,27.12,Two,In stock,https://books.toscrape.com/media/cache/18/0b/180bfe1902cb3c0eb77d7c712efa2a96.jpg,07-Jun-2022 14:25:51
The Darkest Lie,Young Adult,35.35,Five,In stock,https://books.toscrape.com/media/cache/1d/3c/1d3c05b772ab846c111970232360d2c5.jpg,07-Jun-2022 14:25:51
My Kind of Crazy,Young Adult,40.36,One,In stock,https://books.toscrape.com/media/cache/46/6e/466e9636819aad1126ac6cefb5313ba8.jpg,07-Jun-2022 14:25:51
Don't Get Caught,Young Adult,55.35,One,In stock,https://books.toscrape.com/media/cache/b2/df/b2df2ea409c5cf28538b67aff424b11f.jpg,07-Jun-2022 14:25:51
Catching Jordan (Hundred Oaks),Young Adult,50.83,Three,In stock,https://books.toscrape.com/media/cache/ad/ac/adac97366586d261feab30bf5220756e.jpg,07-Jun-2022 14:25:51
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Young Adult,58.14,Four,In stock,https://books.toscrape.com/media/cache/61/1a/611aba0ef5b859ba1977ef30677b0194.jpg,07-Jun-2022 14:25:51
The Epidemic (The Program 0.6),Young Adult,14.44,Five,In stock,https://books.toscrape.com/media/cache/87/cd/87cd652c35e2a78535c83becae33cff2.jpg,07-Jun-2022 14:25:51
Stars Above (The Lunar Chronicles #4.5),Young Adult,48.05,Two,In stock,https://books.toscrape.com/media/cache/fd/5b/fd5b14399052ab552e240ed18ab03c6d.jpg,07-Jun-2022 14:25:51
No Love Allowed (Dodge Cove #1),Young Adult,54.65,Four,In stock,https://books.toscrape.com/media/cache/70/3e/703e053877204a396ec6e7beac863118.jpg,07-Jun-2022 14:25:53
"Exit, Pursued by a Bear",Young Adult,51.34,Four,In stock,https://books.toscrape.com/media/cache/ca/99/ca99bafb2a75d4fadb8d64efed26316f.jpg,07-Jun-2022 14:25:53
The Alien Club,Young Adult,54.40,One,In stock,https://books.toscrape.com/media/cache/93/d0/93d01bc6bce58e8efbf560e9e3dc3379.jpg,07-Jun-2022 14:25:53
Don't Forget Steven,Young Adult,33.23,One,In stock,https://books.toscrape.com/media/cache/e7/75/e775bf9ea6343b2ee0be5166bb445bd2.jpg,07-Jun-2022 14:25:53
South of Sunshine,Young Adult,28.93,One,In stock,https://books.toscrape.com/media/cache/09/11/09118b974f3685483f3e4debd1f97c90.jpg,07-Jun-2022 14:25:53
My Life Next Door (My Life Next Door ),Young Adult,36.39,Five,In stock,https://books.toscrape.com/media/cache/98/00/98001a78a78ab77027145ff586d64431.jpg,07-Jun-2022 14:25:53
Future Shock (Future Shock #1),Young Adult,55.65,Five,In stock,https://books.toscrape.com/media/cache/89/10/8910c36eec96636288a9cfb61610c9fa.jpg,07-Jun-2022 14:25:53
Nightstruck: A Novel,Young Adult,50.35,Four,In stock,https://books.toscrape.com/media/cache/c0/df/c0dfd5388bb38b9c24da2e94534e1198.jpg,07-Jun-2022 14:25:53
Tell the Wolves I'm Home,Young Adult,50.96,Two,In stock,https://books.toscrape.com/media/cache/f9/72/f972e744117c9d4b5fefb3410c0e9f7c.jpg,07-Jun-2022 14:25:53
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Young Adult,47.31,Four,In stock,https://books.toscrape.com/media/cache/de/a1/dea174c8a8dbfd98e5e05c9e479a52b2.jpg,07-Jun-2022 14:25:53
Where She Went (If I Stay #2),Young Adult,41.73,Four,In stock,https://books.toscrape.com/media/cache/05/86/0586b3d79013f606494e843de1faea0b.jpg,07-Jun-2022 14:25:53
Two Summers,Young Adult,14.64,One,In stock,https://books.toscrape.com/media/cache/89/16/89165d7488fbaa9e60cfcabe56796288.jpg,07-Jun-2022 14:25:53
The Darkest Corners,Young Adult,11.33,Five,In stock,https://books.toscrape.com/media/cache/c1/ab/c1ab73a20d02b5f3a5599e7c5704a909.jpg,07-Jun-2022 14:25:53
Tell Me Three Things,Young Adult,41.81,One,In stock,https://books.toscrape.com/media/cache/a1/2f/a12f0bec8c8728800f901b4e5f6e3f9a.jpg,07-Jun-2022 14:25:53
Lola and the Boy Next Door (Anna and the French Kiss #2),Young Adult,23.63,Four,In stock,https://books.toscrape.com/media/cache/bc/c8/bcc8374e0c81ded1486b6225ca4fe78a.jpg,07-Jun-2022 14:25:53
Kill the Boy Band,Young Adult,15.52,Five,In stock,https://books.toscrape.com/media/cache/05/74/0574a71ccaff1fef1f8e9a1f4c22b7bc.jpg,07-Jun-2022 14:25:53
Isla and the Happily Ever After (Anna and the French Kiss #3),Young Adult,48.13,Five,In stock,https://books.toscrape.com/media/cache/0d/0b/0d0bd1fce3e0171cf101764393caea41.jpg,07-Jun-2022 14:25:53
An Abundance of Katherines,Young Adult,10.00,Five,In stock,https://books.toscrape.com/media/cache/ed/45/ed4517339d4780f4158c485c83850d20.jpg,07-Jun-2022 14:25:53
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Young Adult,24.17,Four,In stock,https://books.toscrape.com/media/cache/d1/fb/d1fbdddb0d4fb0c445a33c6d003d0990.jpg,07-Jun-2022 14:25:53
Walk the Edge (Thunder Road #2),Young Adult,32.36,Three,In stock,https://books.toscrape.com/media/cache/61/2c/612ce7fa4cbee472392ce8721a4e863e.jpg,07-Jun-2022 14:25:53
Two Boys Kissing,Young Adult,32.74,Two,In stock,https://books.toscrape.com/media/cache/53/bd/53bd80b1fc1914f418dc31a9d6571cb1.jpg,07-Jun-2022 14:25:54
The New Guy (and Other Senior Year Distractions),Young Adult,44.92,Three,In stock,https://books.toscrape.com/media/cache/d8/9d/d89dc869d5ea1462fd746ac6de97583f.jpg,07-Jun-2022 14:25:54
"The Land of 10,000 Madonnas",Young Adult,29.64,Four,In stock,https://books.toscrape.com/media/cache/ae/93/ae93b007df22c99ea2ff2f907b06663e.jpg,07-Jun-2022 14:25:54
Scarlet (The Lunar Chronicles #2),Young Adult,14.57,Four,In stock,https://books.toscrape.com/media/cache/b6/5c/b65c3622c0da689990fd1d7f1a0b826c.jpg,07-Jun-2022 14:25:54
Legend (Legend #1),Young Adult,43.69,Four,In stock,https://books.toscrape.com/media/cache/6c/6c/6c6c0984ab57d6b4f71d84dd0db0f65b.jpg,07-Jun-2022 14:25:54
Lady Renegades (Rebel Belle #3),Young Adult,53.04,Five,In stock,https://books.toscrape.com/media/cache/d2/c2/d2c259e13fe3097325549a14f996b462.jpg,07-Jun-2022 14:25:54
Golden (Heart of Dread #3),Young Adult,42.21,Four,In stock,https://books.toscrape.com/media/cache/39/2f/392fedbcda7bf8f968d5e6643ea5545f.jpg,07-Jun-2022 14:25:54
Cinder (The Lunar Chronicles #1),Young Adult,26.09,One,In stock,https://books.toscrape.com/media/cache/4e/d2/4ed2ec75df84ba1093fc4141b29abab3.jpg,07-Jun-2022 14:25:54
Boy Meets Boy,Young Adult,21.12,Three,In stock,https://books.toscrape.com/media/cache/0b/ac/0baceb72d202880d1441a32193df6e11.jpg,07-Jun-2022 14:25:54
Annie on My Mind,Young Adult,36.83,Five,In stock,https://books.toscrape.com/media/cache/88/ba/88baf408218bf1e31626211da4329c6b.jpg,07-Jun-2022 14:25:54
New Moon (Twilight #2),Young Adult,12.86,Four,In stock,https://books.toscrape.com/media/cache/5a/1f/5a1fa3ec68add137878b42243813263d.jpg,07-Jun-2022 14:25:54
Girl Online On Tour (Girl Online #2),Young Adult,53.47,One,In stock,https://books.toscrape.com/media/cache/e0/22/e0221ab11b1d093a2d03927b4962c544.jpg,07-Jun-2022 14:25:54
The Haters,Young Adult,27.89,Five,In stock,https://books.toscrape.com/media/cache/4c/e9/4ce9f937ac784ae0b377bcbf2a38a8b2.jpg,07-Jun-2022 14:25:54
The Art of Not Breathing,Young Adult,40.83,Four,In stock,https://books.toscrape.com/media/cache/37/26/3726bb1bf30241b6d6f8c8488ad70989.jpg,07-Jun-2022 14:25:54
The Most Perfect Thing: Inside (and Outside) a Bird's Egg,Science,42.96,Four,In stock,https://books.toscrape.com/media/cache/d4/8d/d48d5122a15347e9fe2b15ad354d69bf.jpg,07-Jun-2022 14:25:56
Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,Science,57.36,Five,In stock,https://books.toscrape.com/media/cache/26/1c/261c4eaf957ae4aacf2229b482e76dbe.jpg,07-Jun-2022 14:25:56
Sorting the Beef from the Bull: The Science of Food Fraud Forensics,Science,44.74,Four,In stock,https://books.toscrape.com/media/cache/68/ca/68caaf9ac41964d5167a3eb67c638393.jpg,07-Jun-2022 14:25:56
Tipping Point for Planet Earth: How Close Are We to the Edge?,Science,37.55,One,In stock,https://books.toscrape.com/media/cache/56/97/5697f2f8f628129df01c5790985ffd9b.jpg,07-Jun-2022 14:25:56
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Science,55.91,One,In stock,https://books.toscrape.com/media/cache/5e/7f/5e7f7d9913d4c95d33904770c518d537.jpg,07-Jun-2022 14:25:56
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Science,28.41,One,In stock,https://books.toscrape.com/media/cache/33/4f/334fd0ebdf0c0192baf5914d199c53b5.jpg,07-Jun-2022 14:25:56
The Origin of Species,Science,10.01,Four,In stock,https://books.toscrape.com/media/cache/da/0d/da0d13699a090516502257a4d7da623f.jpg,07-Jun-2022 14:25:56
The Grand Design,Science,13.76,Three,In stock,https://books.toscrape.com/media/cache/08/a9/08a957eb34f8047862e225774c3bdde2.jpg,07-Jun-2022 14:25:56
Peak: Secrets from the New Science of Expertise,Science,16.28,Two,In stock,https://books.toscrape.com/media/cache/83/ab/83ab65f938b24fa1a9cb47235be49b57.jpg,07-Jun-2022 14:25:56
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Science,13.03,Four,In stock,https://books.toscrape.com/media/cache/69/c8/69c83860995cde393dbe6690ec3f1d4f.jpg,07-Jun-2022 14:25:56
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Science,57.35,Five,In stock,https://books.toscrape.com/media/cache/f9/69/f969969428b505970a46272fdcea00d3.jpg,07-Jun-2022 14:25:56
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Science,25.83,Two,In stock,https://books.toscrape.com/media/cache/f8/bc/f8bcd489d33473e0819beaecccd5ebac.jpg,07-Jun-2022 14:25:56
Seven Brief Lessons on Physics,Science,30.60,Four,In stock,https://books.toscrape.com/media/cache/c8/63/c863c222c130a1bc8685a1242dd2523d.jpg,07-Jun-2022 14:25:56
The Selfish Gene,Science,29.45,One,In stock,https://books.toscrape.com/media/cache/08/14/0814f26516fb72b7391d0a742b5928a2.jpg,07-Jun-2022 14:25:56
A Light in the Attic,Poetry,51.77,Three,In stock,https://books.toscrape.com/media/cache/2c/da/2cdad67c44b002e7ead0cc35693c0e8b.jpg,07-Jun-2022 14:25:57
The Black Maria,Poetry,52.15,One,In stock,https://books.toscrape.com/media/cache/58/46/5846057e28022268153beff6d352b06c.jpg,07-Jun-2022 14:25:57
Shakespeare's Sonnets,Poetry,20.66,Four,In stock,https://books.toscrape.com/media/cache/10/48/1048f63d3b5061cd2f424d20b3f9b666.jpg,07-Jun-2022 14:25:57
Olio,Poetry,23.88,One,In stock,https://books.toscrape.com/media/cache/55/33/553310a7162dfbc2c6d19a84da0df9e1.jpg,07-Jun-2022 14:25:57
You can't bury them all: Poems,Poetry,33.63,Two,In stock,https://books.toscrape.com/media/cache/e9/20/e9203b733126c4a0832a1c7885dc27cf.jpg,07-Jun-2022 14:25:57
Slow States of Collapse: Poems,Poetry,57.31,Three,In stock,https://books.toscrape.com/media/cache/72/41/72417db983862010ef0c1a25de98c7d7.jpg,07-Jun-2022 14:25:57
Untitled Collection: Sabbath Poems 2014,Poetry,14.27,Four,In stock,https://books.toscrape.com/media/cache/f9/3b/f93b4a650f03a5d21f2436d7813f42c2.jpg,07-Jun-2022 14:25:57
Poems That Make Grown Women Cry,Poetry,14.19,Four,In stock,https://books.toscrape.com/media/cache/38/64/386468a8c3e6b880664bf7885bf6f726.jpg,07-Jun-2022 14:25:57
Night Sky with Exit Wounds,Poetry,41.05,One,In stock,https://books.toscrape.com/media/cache/25/54/2554431c797ec725eea50b3f8a83758c.jpg,07-Jun-2022 14:25:57
salt.,Poetry,46.78,Four,In stock,https://books.toscrape.com/media/cache/3f/41/3f4160ada0b16e3c64cd2d0dffe781c8.jpg,07-Jun-2022 14:25:57
"Quarter Life Poetry: Poems for the Young, Broke and Hangry",Poetry,50.89,Five,In stock,https://books.toscrape.com/media/cache/c8/f2/c8f297fab080ddd02b3ed5c17b83af85.jpg,07-Jun-2022 14:25:57
Out of Print: City Lights Spotlight No. 14,Poetry,53.64,Five,In stock,https://books.toscrape.com/media/cache/93/d5/93d5c64abfad9ed6a0cb2e26f19f1a1e.jpg,07-Jun-2022 14:25:57
Les Fleurs du Mal,Poetry,29.04,Five,In stock,https://books.toscrape.com/media/cache/36/5b/365b3ab7ab72a6258873716aef6d5c1a.jpg,07-Jun-2022 14:25:57
Howl and Other Poems,Poetry,40.45,Two,In stock,https://books.toscrape.com/media/cache/b7/29/b7293f602efb0c17e305077f8175888a.jpg,07-Jun-2022 14:25:57
Leave This Song Behind: Teen Poetry at Its Best,Poetry,51.17,Five,In stock,https://books.toscrape.com/media/cache/31/c7/31c7c5ce7b04d227aa36ecb250b9dad5.jpg,07-Jun-2022 14:25:57
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Poetry,15.42,Five,In stock,https://books.toscrape.com/media/cache/7e/93/7e934132cd03486649fb492fe702f704.jpg,07-Jun-2022 14:25:57
The Crossover,Poetry,38.77,Four,In stock,https://books.toscrape.com/media/cache/9f/35/9f351ca1978128c60a3b7f85987075b3.jpg,07-Jun-2022 14:25:57
Booked,Poetry,17.49,Five,In stock,https://books.toscrape.com/media/cache/8f/46/8f46bb13feb3a4440a27dfcf688fbaa6.jpg,07-Jun-2022 14:25:57
Twenty Love Poems and a Song of Despair,Poetry,30.95,Four,In stock,https://books.toscrape.com/media/cache/df/ab/dfab1d94f9190df7c13b63a093a6d16e.jpg,07-Jun-2022 14:25:57
"Vampire Knight, Vol. 1 (Vampire Knight #1)",Paranormal,15.40,One,In stock,https://books.toscrape.com/media/cache/4b/97/4b972f89c11900ac0e84726d1f07bfcc.jpg,07-Jun-2022 14:25:58
Wall and Piece,Art,44.18,Four,In stock,https://books.toscrape.com/media/cache/a5/41/a5416b9646aaa7287baa287ec2590270.jpg,07-Jun-2022 14:25:59
Feathers: Displays of Brilliant Plumage,Art,49.05,Three,In stock,https://books.toscrape.com/media/cache/f2/ee/f2ee668cf593ff13a9560c2801e9c2a2.jpg,07-Jun-2022 14:25:59
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Art,48.63,Four,In stock,https://books.toscrape.com/media/cache/ef/80/ef80e6100214c486562a73ce76444826.jpg,07-Jun-2022 14:25:59
The New Drawing on the Right Side of the Brain,Art,43.02,Three,In stock,https://books.toscrape.com/media/cache/6a/55/6a55ccd4bc2383f5fe915fbef8bd5a23.jpg,07-Jun-2022 14:25:59
History of Beauty,Art,10.29,Four,In stock,https://books.toscrape.com/media/cache/58/a6/58a634c3231b5380544cc330536cb5ea.jpg,07-Jun-2022 14:25:59
The Story of Art,Art,41.14,Four,In stock,https://books.toscrape.com/media/cache/bb/36/bb364a10868756d1c0877c928b43b533.jpg,07-Jun-2022 14:25:59
The Art Book,Art,32.34,Two,In stock,https://books.toscrape.com/media/cache/99/51/99511f4da1a4a2114e2ed12e6ba17b65.jpg,07-Jun-2022 14:25:59
Ways of Seeing,Art,39.51,Five,In stock,https://books.toscrape.com/media/cache/a8/3a/a83a4d31d30dc3cb26a29899a5c3b91d.jpg,07-Jun-2022 14:25:59
The Lucifer Effect: Understanding How Good People Turn Evil,Psychology,10.40,One,In stock,https://books.toscrape.com/media/cache/a6/c8/a6c8256b123493472591c5855c7de704.jpg,07-Jun-2022 14:26:00
The Golden Condom: And Other Essays on Love Lost and Found,Psychology,39.43,One,In stock,https://books.toscrape.com/media/cache/dc/4d/dc4d070e33813a07a4e02f069e6d482f.jpg,07-Jun-2022 14:26:00
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Psychology,56.27,Three,In stock,https://books.toscrape.com/media/cache/ee/a9/eea9e831f8964b4dc0190c84a1f9a1f6.jpg,07-Jun-2022 14:26:00
An Unquiet Mind: A Memoir of Moods and Madness,Psychology,21.30,Three,In stock,https://books.toscrape.com/media/cache/00/29/002924b764dc367dcaa3486fa4c0aa0b.jpg,07-Jun-2022 14:26:00
"Thinking, Fast and Slow",Psychology,21.14,One,In stock,https://books.toscrape.com/media/cache/b4/a5/b4a56663d56f1e84ee1b15bd819563cc.jpg,07-Jun-2022 14:26:00
Civilization and Its Discontents,Psychology,59.95,Two,In stock,https://books.toscrape.com/media/cache/4d/a6/4da6939a6bbd895a5acdeabad46d1f9f.jpg,07-Jun-2022 14:26:00
8 Keys to Mental Health Through Exercise,Psychology,31.04,One,In stock,https://books.toscrape.com/media/cache/b8/44/b844a77409f1d53cbb66148820abc217.jpg,07-Jun-2022 14:26:00
The Argonauts,Autobiography,10.93,Two,In stock,https://books.toscrape.com/media/cache/0a/15/0a1567cd04a6582d333db71337b4e2a6.jpg,07-Jun-2022 14:26:01
M Train,Autobiography,27.18,One,In stock,https://books.toscrape.com/media/cache/d6/e8/d6e8258cee98f80727e99f7ac5aa1b88.jpg,07-Jun-2022 14:26:01
Lab Girl,Autobiography,40.85,One,In stock,https://books.toscrape.com/media/cache/e9/72/e972f8b4abaaa6f8f449479cd9d87be3.jpg,07-Jun-2022 14:26:01
Approval Junkie: Adventures in Caring Too Much,Autobiography,58.81,Five,In stock,https://books.toscrape.com/media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg,07-Jun-2022 14:26:01
Running with Scissors,Autobiography,12.91,Four,In stock,https://books.toscrape.com/media/cache/66/c7/66c7a1537c8901e1e4ec217d1956bae8.jpg,07-Jun-2022 14:26:01
Me Talk Pretty One Day,Autobiography,57.60,Two,In stock,https://books.toscrape.com/media/cache/98/9f/989fe700e9e6bdec4fc3217daa5b7df3.jpg,07-Jun-2022 14:26:01
Lust & Wonder,Autobiography,11.87,Two,In stock,https://books.toscrape.com/media/cache/61/ba/61ba5bc1ee3d8cb3dd350120ffa3f31e.jpg,07-Jun-2022 14:26:01
Life Without a Recipe,Autobiography,59.04,Five,In stock,https://books.toscrape.com/media/cache/80/b3/80b3e38be4204b3b64cdbe8c80dcf1f9.jpg,07-Jun-2022 14:26:01
A Heartbreaking Work of Staggering Genius,Autobiography,54.29,Five,In stock,https://books.toscrape.com/media/cache/7a/58/7a587c5814f33c0c54e8bfa0ef66d690.jpg,07-Jun-2022 14:26:01
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,37.35,Two,In stock,https://books.toscrape.com/media/cache/7d/0b/7d0bb832760e81c281d8d283ba6a2b09.jpg,07-Jun-2022 14:26:03
Fifty Shades Freed (Fifty Shades #3),Adult Fiction,15.36,Five,In stock,https://books.toscrape.com/media/cache/18/d8/18d8e02c75c2ef23556c9746fae57e43.jpg,07-Jun-2022 14:26:04
The Long Haul (Diary of a Wimpy Kid #9),Humor,44.07,One,In stock,https://books.toscrape.com/media/cache/46/bd/46bdee520b8136972262fd040533772d.jpg,07-Jun-2022 14:26:05
Old School (Diary of a Wimpy Kid #10),Humor,11.83,Five,In stock,https://books.toscrape.com/media/cache/df/5d/df5d172abe87deda6d533e3e908d27d8.jpg,07-Jun-2022 14:26:05
I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,Humor,25.98,Four,In stock,https://books.toscrape.com/media/cache/ea/7b/ea7bcac4b27a5bf6d4f8125bb7af3361.jpg,07-Jun-2022 14:26:05
"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Humor,14.75,Five,In stock,https://books.toscrape.com/media/cache/b5/a9/b5a90d1c36a96513942f006345ace3d2.jpg,07-Jun-2022 14:26:05
